course_id,tuition_fee,waitlist,retention_rate,feedback_score,faculty_rating,capacity,enrollment
129,21219,33,0.84,1.9,4.0,86,154
199,29241,50,0.92,2.5,3.6,43,151
166,66800,42,0.59,1.5,2.6,112,155
180,29307,31,0.81,1.3,2.1,66,114
194,53593,14,0.9,3.3,3.6,61,133
168,79249,23,0.89,2.7,3.9,35,119
171,21906,46,0.6,4.5,3.3,50,160
104,87613,42,0.95,2.2,3.4,62,148
119,80107,2,0.89,3.5,4.1,118,156
130,57152,5,0.77,1.2,4.2,95,120
199,76678,29,0.94,2.0,3.7,86,152
111,95142,33,0.68,2.2,3.7,115,164
149,77289,11,0.77,1.2,3.3,69,105
174,32793,38,0.83,2.7,4.0,86,162
193,98845,4,0.57,2.2,4.0,65,111
162,67467,29,0.93,3.4,3.3,89,164
192,54513,26,0.66,2.4,2.0,51,110
106,49819,21,0.72,1.9,3.2,110,143
158,76352,14,0.82,4.5,4.2,79,158
126,22632,31,0.93,3.0,4.5,77,161
100,20110,40,0.84,3.9,2.8,90,172
106,99073,0,0.55,2.2,2.6,51,86
177,76673,38,0.93,1.6,3.7,34,123
117,91002,12,0.71,4.7,4.6,94,168
132,83444,40,0.9,3.0,3.7,45,144
119,56375,17,0.92,1.8,4.4,77,132
183,26923,30,0.89,1.1,4.9,100,156
138,46681,46,0.77,4.3,4.4,78,184
174,81730,6,0.56,2.6,4.4,46,105
109,95399,11,0.58,2.1,4.2,76,122
156,43899,21,0.81,1.1,3.0,36,90
176,47184,26,0.89,4.3,2.0,113,171
182,59765,16,0.7,2.8,3.9,52,121
125,39541,42,0.75,4.2,4.8,90,194
152,79464,21,0.54,4.3,4.3,106,170
185,45419,41,0.94,3.2,3.5,104,183
191,97369,27,0.86,4.7,2.4,114,180
199,23586,0,0.6,2.1,2.5,61,92
138,57026,32,0.72,4.8,2.9,45,141
155,55745,12,0.7,4.9,2.0,107,156
107,44810,8,0.66,3.5,4.2,34,108
115,60411,38,0.55,1.1,4.4,69,135
164,55012,35,0.59,4.9,4.5,41,153
171,51659,26,0.82,3.9,3.5,111,179
148,52890,36,0.74,3.6,3.0,84,159
169,79976,13,0.76,2.0,2.8,54,106
134,81644,5,0.95,2.2,4.9,64,123
199,32051,18,0.73,4.2,3.8,96,159
151,75326,22,0.88,2.5,4.1,95,157
124,22522,37,0.81,1.4,4.0,40,121
129,54902,28,0.68,2.9,2.1,110,150
195,89393,43,0.76,4.8,4.8,72,186
132,95582,15,0.81,1.8,2.1,40,90
140,41014,27,0.92,3.6,4.3,52,150
191,36511,49,0.64,1.9,2.3,35,123
169,35394,42,0.65,2.7,3.8,80,160
185,52666,35,0.56,3.0,2.1,117,165
184,41979,10,0.7,1.7,4.0,101,134
158,94001,11,0.51,2.9,4.3,105,150
130,74706,29,0.86,3.2,2.1,57,131
190,95100,46,0.78,2.8,2.4,100,171
194,66736,19,0.68,4.3,2.8,100,159
126,76449,18,0.85,3.4,3.0,106,153
200,28697,16,0.77,1.6,2.1,92,117
116,20284,46,0.53,2.9,4.4,111,189
157,76895,50,0.62,2.0,3.6,70,155
161,51864,10,0.84,4.1,4.2,73,143
163,76153,34,0.79,2.6,2.7,61,133
186,37933,26,0.67,3.7,4.9,72,158
165,51903,25,0.57,3.2,4.1,35,124
148,25122,33,0.76,1.5,2.2,105,145
138,83740,4,0.89,4.4,2.9,115,160
192,77784,21,0.84,2.9,4.1,102,163
122,96376,1,0.54,2.4,2.9,46,88
113,60716,15,0.57,2.9,4.3,51,123
116,95338,43,0.82,1.1,3.7,83,152
135,33193,28,0.56,3.9,3.6,45,133
130,79046,31,0.9,4.3,2.1,74,156
146,68279,27,0.62,1.5,3.0,35,99
171,98909,29,0.68,4.8,4.3,42,152
171,31897,44,0.76,3.7,4.6,88,187
148,97414,44,0.75,2.6,2.0,49,127
105,89217,47,0.8,2.5,4.8,79,172
121,27491,17,0.95,3.6,2.4,39,117
178,73490,15,0.53,2.8,3.5,110,147
188,54049,39,0.71,4.3,4.4,52,159
107,44590,5,0.61,3.1,3.5,38,97
143,35727,24,0.92,3.4,4.5,53,146
148,35627,4,0.79,3.1,2.3,88,124
163,24830,36,0.87,2.1,3.5,96,162
111,88425,9,0.75,1.8,4.2,98,134
166,24378,40,0.65,3.3,2.1,111,168
154,56706,30,0.53,4.8,2.1,67,142
197,44020,29,0.62,3.2,3.4,56,132
139,20630,37,0.91,3.8,3.1,76,160
169,24454,7,0.69,3.7,2.5,74,125
111,92757,21,0.89,2.3,3.1,113,155
167,66429,5,0.78,2.0,2.6,89,112
194,52295,32,0.56,4.1,4.1,34,137
158,42736,15,0.65,3.4,4.0,76,138
166,70406,2,0.84,1.6,4.1,46,95
192,38949,48,0.68,1.1,4.3,104,170
180,97731,43,0.72,4.6,3.3,60,165
121,53780,13,0.65,3.7,2.6,100,142
143,70986,11,0.55,4.6,4.0,83,150
187,44593,50,0.65,5.0,4.4,116,219
183,72225,1,0.83,1.5,4.2,70,105
158,98932,6,0.84,2.0,3.4,69,113
166,81976,27,0.57,5.0,2.3,110,175
190,29466,37,0.71,1.6,3.6,59,129
118,23994,13,0.92,1.3,4.1,53,107
176,53550,31,0.77,2.5,4.0,43,126
167,87347,24,0.74,4.7,2.2,73,147
128,79731,8,0.67,3.6,2.2,30,95
127,67959,30,0.65,2.6,2.2,41,108
175,56403,1,0.6,1.0,4.4,49,87
142,42053,45,0.84,4.5,2.0,115,193
104,94925,39,0.8,4.7,4.8,41,163
194,83725,10,0.7,2.8,2.6,74,120
188,25672,15,0.8,1.9,3.0,79,119
126,23716,22,0.52,3.0,2.6,76,125
152,51862,25,0.66,3.1,3.4,73,142
123,99276,3,0.86,3.1,3.0,48,101
180,67542,42,0.9,3.6,3.0,60,156
154,66971,35,0.94,1.4,2.9,115,158
156,37710,4,0.69,1.3,3.4,30,76
168,59312,3,0.62,2.4,2.3,61,95
170,57550,27,0.68,3.4,4.9,107,179
181,60144,35,0.78,1.5,3.3,41,119
165,52564,9,0.78,1.3,4.1,96,130
147,52573,15,0.79,3.0,2.3,40,102
147,79091,34,0.77,2.4,4.7,102,171
168,28759,30,0.89,3.8,2.3,73,145
188,26739,33,0.69,3.1,3.5,100,167
117,48649,42,0.55,1.3,2.3,102,143
116,61587,48,0.85,2.3,2.5,52,137
101,38220,13,0.64,2.9,4.3,100,149
182,82468,40,0.64,2.2,4.0,98,162
157,24155,7,0.85,2.8,3.2,96,135
160,65659,23,0.75,4.5,2.1,100,160
196,41584,27,0.95,4.3,4.9,46,158
196,66485,31,0.87,4.9,4.6,63,169
184,23062,36,0.9,3.9,3.9,74,166
110,84369,12,0.79,2.0,2.1,42,89
115,60571,19,0.94,4.2,3.5,57,145
175,97352,41,0.76,2.1,2.8,60,137
124,37289,34,0.59,3.1,2.4,71,141
170,72063,41,0.75,1.6,2.8,73,136
147,69528,9,0.77,2.8,4.6,99,145
105,22567,41,0.8,4.3,3.0,57,157
154,86552,46,0.72,4.6,3.5,90,186
162,73399,1,0.53,2.1,4.6,30,86
117,76050,38,0.78,1.9,2.9,60,134
128,91695,24,0.92,4.6,3.9,30,135
194,64072,12,0.81,4.2,2.1,112,154
127,26109,12,0.71,2.4,3.3,69,116
113,71376,19,0.67,2.4,2.7,115,150
142,37945,48,0.89,4.1,3.9,44,165
101,73400,41,0.61,4.2,4.1,79,175
149,82786,14,0.82,4.1,4.0,81,153
148,83755,5,0.77,3.4,4.9,96,152
190,90644,33,0.5,1.9,2.1,99,140
111,82172,20,0.53,2.4,4.7,92,146
101,62582,16,0.52,1.9,4.9,77,129
111,84861,34,0.79,4.0,4.1,54,154
160,25105,2,0.57,3.7,2.9,110,139
140,40769,19,0.7,4.8,2.2,103,162
162,43166,21,0.7,3.5,3.2,40,117
163,76432,3,0.9,3.9,2.1,108,142
187,45093,14,0.57,4.3,4.8,34,127
176,48503,30,0.9,1.5,3.3,37,113
129,63717,47,0.73,1.9,3.8,48,136
177,38842,3,0.52,2.0,2.8,88,105
145,23968,14,0.62,2.5,3.9,67,123
142,75436,7,0.68,4.2,3.1,99,149
108,92685,49,0.78,2.3,4.9,51,159
122,98518,20,0.72,2.4,4.6,70,135
184,61476,1,0.78,3.5,4.3,93,144
197,27974,38,0.68,4.9,3.0,79,170
104,38329,32,0.68,5.0,3.3,86,174
178,91710,32,0.83,3.4,4.5,62,155
200,81504,4,0.52,4.0,3.4,33,103
136,20765,2,0.75,1.2,3.6,37,81
184,69286,38,0.56,4.3,3.7,98,180
194,64473,11,0.55,2.7,4.1,90,137
113,21157,30,0.76,3.0,2.7,57,132
147,25987,8,0.66,2.7,3.9,70,123
189,66303,48,0.77,4.6,3.4,107,203
135,69006,21,0.94,1.9,2.1,59,107
173,79609,49,0.72,2.1,2.0,44,124
177,56082,16,0.61,1.9,3.8,42,104
155,39159,4,0.62,3.1,2.8,58,107
149,71979,13,0.77,2.6,2.1,36,90
173,49489,49,0.67,3.1,2.6,105,174
107,33768,14,0.53,4.0,2.1,102,139
129,94505,28,0.65,2.7,3.1,98,154
142,86530,42,0.69,1.3,3.6,71,143
120,91416,46,0.6,4.1,3.6,55,161
184,73462,16,0.57,1.7,5.0,69,126
173,57870,2,0.67,2.6,2.8,41,85
178,99551,48,0.93,3.4,2.1,74,163
147,81626,4,0.9,4.7,4.9,34,130
198,74854,10,0.87,4.4,2.5,37,111
107,24066,14,0.92,4.2,4.4,104,171
122,34668,39,0.9,2.9,2.3,96,163
105,25274,6,0.84,3.6,4.2,37,116
111,57327,50,0.56,4.8,3.6,114,208
163,82351,26,0.77,3.1,2.3,59,127
195,23115,19,0.79,4.9,4.6,78,165
195,52788,0,0.86,1.7,2.3,59,90
183,23736,7,0.76,4.3,4.5,107,164
122,25863,18,0.77,3.9,2.4,33,113
129,67058,26,0.66,2.2,4.7,33,121
187,30153,32,0.9,3.9,4.8,73,174
185,24674,6,0.87,2.5,2.7,102,131
169,73101,29,0.68,3.4,3.3,109,169
126,62074,30,0.72,1.0,4.0,43,110
118,99869,39,0.79,1.2,2.6,56,122
194,64424,38,0.85,3.4,3.9,109,185
102,96735,7,0.77,4.4,3.1,111,154
170,60944,32,0.54,3.9,2.5,55,134
183,70876,14,0.78,2.5,4.9,69,136
164,79773,15,0.88,2.7,2.3,54,109
173,89324,33,0.7,1.6,4.9,112,170
108,68958,12,0.88,4.6,2.1,91,144
170,98712,12,0.52,1.2,4.4,68,107
124,38440,19,0.54,2.5,4.5,102,151
149,92101,45,0.77,3.9,2.5,65,155
183,58817,24,0.65,2.7,4.1,119,171
106,77186,6,0.78,3.4,2.2,56,103
107,85441,40,0.9,2.8,4.7,45,147
105,40007,38,0.6,1.8,4.1,84,149
126,29081,10,0.53,1.1,2.6,81,101
146,29923,19,0.76,1.0,4.4,37,99
161,65459,10,0.84,4.8,3.7,107,169
110,35828,0,0.79,2.8,3.8,77,118
169,40195,7,0.56,2.5,3.8,80,124
101,28285,36,0.58,2.8,3.2,96,160
129,57663,6,0.76,3.8,2.2,109,145
127,82803,12,0.79,2.7,3.1,111,146
110,45974,3,0.52,4.4,2.7,75,127
190,45877,0,0.89,3.6,4.7,62,128
119,87001,3,0.52,4.0,3.6,66,119
180,83317,17,0.55,3.0,4.2,99,153
172,83627,35,0.64,3.5,4.5,83,165
196,95228,34,0.8,1.1,3.3,64,127
108,30462,1,0.89,3.6,3.0,112,146
178,22061,39,0.88,4.9,4.8,105,206
173,70467,35,0.84,3.3,4.2,98,176
153,93627,19,0.75,2.7,4.4,87,150
100,57091,30,0.71,1.2,3.9,79,137
169,38845,10,0.64,2.4,4.9,64,122
181,82533,25,0.82,2.8,4.0,105,162
170,79053,10,0.65,1.7,2.1,72,99
131,89054,47,0.64,1.0,3.4,109,160
138,30252,27,0.61,3.3,4.5,55,138
178,31401,16,0.74,2.2,2.8,57,109
170,39294,33,0.64,2.9,3.3,43,124
117,71969,23,0.5,1.6,3.7,40,100
106,48843,17,0.64,1.9,3.1,88,123
181,38237,43,0.58,1.6,2.1,64,122
177,23517,6,0.79,4.6,3.3,30,115
142,37542,31,0.93,4.0,4.6,101,187
103,51545,29,0.59,3.8,5.0,105,179
184,33095,46,0.9,1.0,2.3,103,157
163,94595,35,0.66,2.0,4.6,45,130
135,91022,2,0.63,3.2,4.9,112,151
141,76356,19,0.53,1.0,4.1,45,101
149,30767,12,0.76,3.1,2.5,52,107
190,45144,26,0.74,4.9,3.1,120,185
153,44984,39,0.93,1.7,3.9,38,130
171,79998,44,0.82,5.0,2.4,84,183
171,49750,26,0.94,4.5,2.2,59,144
102,74819,32,0.81,1.9,3.0,72,137
115,63285,27,0.72,2.0,2.6,117,153
183,75458,21,0.88,1.1,3.0,83,125
135,79035,31,0.73,3.4,3.6,116,175
103,47832,31,0.75,2.9,4.1,44,136
117,90569,41,0.8,2.9,4.5,102,186
200,70061,40,0.77,2.9,3.6,105,173
138,67227,20,0.66,5.0,4.2,73,162
174,24929,32,0.72,1.3,3.2,82,134
121,40021,21,0.59,4.3,3.7,34,128
178,47332,44,0.53,1.8,3.7,71,147
175,70323,15,0.73,4.4,2.7,53,128
171,95180,11,0.88,2.8,3.0,30,95
190,51060,12,0.71,3.2,4.8,85,144
188,32681,35,0.7,1.4,3.4,119,158
175,32503,18,0.66,4.9,4.3,58,150
141,28593,1,0.68,4.1,4.5,71,135
152,79267,46,0.9,3.2,3.7,90,176
151,22503,17,0.6,1.9,2.2,50,93
161,30043,31,0.77,4.4,2.7,59,150
137,77997,28,0.68,4.2,4.2,115,186
184,93030,9,0.65,2.1,2.2,48,88
153,54403,46,0.9,2.4,3.0,118,183
106,31167,1,0.65,2.0,3.9,79,109
100,52885,12,0.92,3.9,4.0,65,143
194,52753,40,0.53,3.8,2.7,45,139
140,45373,27,0.64,3.2,4.0,84,157
119,40082,32,0.83,2.0,3.7,45,128
111,44269,39,0.94,2.3,3.0,73,148
109,51805,13,0.5,2.5,4.3,31,102
110,50542,45,0.73,2.9,3.7,57,152
176,61196,41,0.8,1.3,4.2,98,162
163,81469,10,0.73,4.4,3.9,95,154
112,33777,7,0.53,4.8,4.1,83,148
156,78041,36,0.83,4.7,2.5,82,168
173,89225,0,0.72,4.1,4.7,61,127
178,34964,8,0.63,1.9,4.0,44,95
123,29991,13,0.7,3.2,4.9,37,117
196,85223,16,0.62,1.3,3.5,47,99
116,67646,13,0.77,1.0,4.6,71,117
136,73424,32,0.91,1.4,4.0,108,161
176,77526,18,0.76,4.9,3.4,38,132
153,35047,16,0.86,3.0,2.2,33,100
114,96601,33,0.58,3.7,4.3,42,143
103,68710,37,0.71,1.1,3.7,68,134
158,85505,43,0.78,3.4,3.3,115,189
117,33334,2,0.86,4.4,4.8,39,124
181,61950,1,0.83,4.7,4.2,83,145
124,32823,27,0.89,4.1,4.6,120,196
163,56133,23,0.51,3.8,3.8,85,150
142,58285,37,0.76,4.1,2.5,93,170
101,47726,13,0.62,1.4,2.5,36,81
165,69444,1,0.68,3.5,2.8,104,134
130,45723,50,0.83,3.6,3.4,85,183
148,30807,18,0.86,3.5,3.8,84,149
163,96778,46,0.81,1.4,2.8,93,155
144,29529,17,0.74,2.1,2.6,79,121
160,71511,35,0.95,4.6,2.8,31,144
163,90832,34,0.88,3.8,3.0,95,171
150,40117,23,0.63,2.8,3.4,40,116
156,70409,17,0.79,2.8,3.4,90,139
115,93081,35,0.71,2.7,4.7,120,182
107,60889,40,0.62,3.8,4.4,60,164
134,83598,23,0.75,2.2,2.3,90,133
115,88653,45,0.87,1.3,2.0,66,134
138,97036,26,0.61,4.5,2.8,75,151
173,80594,37,0.56,4.9,2.4,60,149
114,72173,6,0.79,2.2,2.5,59,100
159,71757,34,0.7,2.3,2.2,69,133
148,27246,40,0.86,1.1,4.2,80,149
157,25003,5,0.57,4.3,4.9,47,125
120,70065,31,0.59,1.3,3.7,78,130
153,34633,48,0.82,2.8,2.9,113,184
167,43005,27,0.59,4.3,3.4,103,169
111,47650,13,0.75,3.0,4.7,33,114
193,63782,12,0.65,1.9,2.4,77,107
159,90557,18,0.64,4.6,2.4,51,128
141,85296,36,0.68,4.3,2.7,83,162
192,44991,49,0.62,4.5,3.3,111,200
190,30857,42,0.67,1.1,2.1,67,122
192,36023,43,0.62,2.9,4.6,39,146
169,20448,1,0.77,2.0,2.6,46,83
198,28663,33,0.67,2.7,4.7,43,134
133,30904,15,0.73,4.1,2.7,112,161
131,23904,41,0.79,4.0,4.8,33,158
140,31376,28,0.53,2.7,3.2,103,152
108,92487,29,0.59,1.3,2.7,42,98
191,42263,45,0.72,1.4,2.1,77,134
168,94916,38,0.87,2.9,3.0,36,130
140,30661,48,0.76,3.3,4.2,77,176
159,42366,10,0.93,1.3,2.6,31,84
144,95216,7,0.69,4.1,4.2,32,115
185,61238,24,0.87,3.8,2.2,81,143
127,81371,7,0.62,3.5,3.0,60,112
141,81613,41,0.6,4.1,2.9,41,144
165,55065,25,0.69,3.9,2.8,68,144
168,60772,42,0.95,2.8,4.3,85,171
127,96046,37,0.91,2.9,4.5,103,183
187,92538,44,0.71,4.1,3.9,36,155
160,82305,9,0.74,1.2,3.1,67,102
185,96226,35,0.71,1.7,2.0,69,122
100,23540,38,0.89,4.1,3.6,107,190
141,81127,30,0.77,3.8,2.5,79,148
124,70946,5,0.74,2.0,2.2,30,74
164,53533,2,0.55,2.2,3.8,117,133
193,58719,30,0.94,4.9,4.4,96,189
190,76959,30,0.66,5.0,2.3,34,129
182,64803,26,0.7,2.3,4.2,44,120
127,92544,6,0.61,1.2,2.5,55,84
167,37871,45,0.77,2.8,4.4,56,155
171,98027,34,0.74,3.4,3.9,49,146
133,28077,37,0.71,4.4,5.0,86,184
111,97651,50,0.78,4.0,4.2,40,164
118,71983,39,0.53,2.6,3.6,116,171
110,76014,32,0.58,4.5,3.7,92,172
191,50437,23,0.63,1.3,2.3,113,132
116,98613,4,0.7,1.4,3.8,85,116
122,30290,14,0.69,2.5,5.0,37,114
103,84461,39,0.7,3.4,2.3,71,150
144,64281,45,0.87,2.4,3.8,93,169
186,31983,31,0.71,1.7,2.0,40,99
157,84885,34,0.64,2.3,4.0,103,165
110,79336,20,0.87,1.0,3.4,112,144
190,65095,33,0.89,1.1,3.2,56,120
124,97349,25,0.67,1.3,3.3,75,124
151,39112,46,0.7,3.8,4.1,50,162
103,71109,28,0.62,3.5,2.3,63,134
165,84212,40,0.74,3.1,3.0,110,177
166,53493,7,0.58,3.7,2.3,118,146
184,45162,9,0.83,1.1,2.7,73,102
160,83631,32,0.52,2.7,4.6,53,138
148,83142,7,0.77,4.3,3.5,37,116
172,47975,12,0.62,3.5,2.0,36,96
133,91007,5,0.61,2.9,4.0,44,105
155,64613,14,0.87,3.3,2.6,71,128
175,42365,18,0.83,3.8,3.1,79,144
158,72563,26,0.58,3.2,2.8,69,133
108,56195,22,0.53,3.4,4.3,35,120
111,74935,21,0.64,2.2,4.8,80,143
188,95886,8,0.86,4.6,4.8,39,130
144,52780,23,0.7,4.0,3.0,34,121
101,81613,25,0.95,4.4,3.6,87,167
184,24764,50,0.6,4.9,4.9,113,216
194,45513,45,0.72,4.3,4.5,42,160
117,80869,35,0.63,4.0,3.7,45,143
173,56979,30,0.75,3.2,4.9,32,135
174,49631,4,0.54,3.2,4.0,79,128
159,68102,41,0.77,4.2,4.4,49,165
199,45759,47,0.86,3.3,3.5,114,192
121,94452,43,0.79,1.2,3.6,35,122
129,92056,41,0.8,4.8,2.1,38,147
118,27952,34,0.66,4.2,3.1,86,162
182,51254,48,0.64,3.1,2.2,102,170
187,37835,2,0.64,1.3,3.3,82,105
132,53216,3,0.57,1.1,4.2,91,114
200,75271,12,0.75,1.0,2.7,115,126
107,93871,27,0.59,4.4,4.0,119,189
156,21709,40,0.82,3.5,2.1,62,146
145,35483,6,0.51,2.5,4.6,51,108
158,62146,5,0.88,1.1,3.4,67,102
104,71361,39,0.63,1.2,4.8,85,153
104,48400,38,0.85,4.3,3.6,42,152
152,91982,33,0.72,3.2,4.1,38,135
137,29131,47,0.94,3.0,4.6,31,150
110,32291,12,0.77,1.7,2.6,77,108
134,89098,14,0.87,3.4,4.7,69,146
165,47898,42,0.91,2.4,4.2,112,182
189,80069,29,0.71,2.2,2.0,108,146
131,27085,26,0.68,1.6,5.0,42,119
144,26058,28,0.76,1.2,2.8,40,103
162,89193,39,0.71,3.7,2.0,98,166
167,85126,31,0.68,3.0,4.3,99,169
146,24193,25,0.52,3.2,2.4,108,149
180,24135,25,0.57,3.8,2.4,112,162
117,81912,28,0.54,2.3,4.2,95,149
118,44314,33,0.88,3.4,3.0,88,160
179,88367,9,0.63,2.9,2.9,38,94
154,68037,35,0.91,1.2,4.6,50,135
128,61131,50,0.53,2.1,3.6,85,162
123,50820,48,0.86,2.8,3.7,73,164
101,25102,0,0.58,2.7,3.6,76,113
108,53284,8,0.61,3.5,5.0,68,134
185,99594,10,0.9,1.5,3.7,59,108
192,86778,30,0.83,4.1,4.9,83,179
182,48005,46,0.67,2.3,3.6,66,150
170,87935,20,0.71,4.0,3.6,112,170
196,20429,1,0.71,4.8,5.0,66,140
141,34070,38,0.72,2.3,4.3,36,131
106,23277,28,0.88,2.3,4.7,42,131
192,74274,23,0.84,3.7,4.3,117,183
148,75520,33,0.52,1.4,4.6,75,136
101,40955,10,0.53,4.0,3.3,35,109
157,48021,35,0.87,2.7,3.3,105,166
142,85144,35,0.82,4.6,4.5,97,190
102,53124,44,0.64,3.7,4.3,53,163
174,77089,40,0.51,1.2,4.5,74,141
172,31255,15,0.89,4.4,3.7,53,136
179,78973,27,0.8,4.6,2.0,31,125
128,36365,18,0.78,1.8,2.9,42,100
195,66080,40,0.62,1.4,3.0,92,146
126,82200,27,0.66,2.6,4.1,48,126
135,95072,31,0.59,4.8,3.4,87,169
139,82726,19,0.87,3.6,4.0,46,131
157,44793,4,0.51,3.4,2.2,107,131
145,86248,8,0.7,4.5,2.9,96,146
176,46655,31,0.55,4.8,4.6,99,189
185,50952,21,0.75,2.8,3.5,38,117
179,73693,49,0.95,1.9,3.4,93,170
187,80185,8,0.54,3.3,2.5,101,132
107,68252,12,0.51,2.7,4.8,90,138
155,35471,25,0.81,2.2,2.4,104,143
172,24133,25,0.65,2.2,2.7,33,99
154,93474,47,0.79,2.8,2.2,51,142
116,25804,42,0.92,3.8,2.0,110,183
117,62617,39,0.7,4.3,2.6,32,136
179,68265,8,0.93,4.9,4.9,31,131
159,65099,3,0.57,1.4,4.4,42,90
138,67354,11,0.78,1.1,3.3,65,101
139,65417,49,0.62,3.8,3.2,92,181
131,29811,35,0.8,4.3,4.2,94,182
179,65337,24,0.92,4.2,4.5,73,162
117,43321,18,0.51,4.9,4.6,52,144
103,69814,37,0.9,1.8,2.4,111,157
105,32440,46,0.72,2.2,3.2,82,160
124,94837,35,0.65,2.7,3.0,116,167
138,87756,18,0.73,1.2,4.0,30,92
132,87560,21,0.52,1.9,4.3,109,148
186,38448,8,0.73,2.4,4.6,100,145
135,42479,38,0.7,2.4,2.7,34,118
190,47394,47,0.7,3.3,3.4,109,187
172,67969,21,0.72,1.9,4.5,65,131
185,74484,16,0.84,4.5,4.4,75,156
145,65625,5,0.61,4.6,2.9,53,117
155,27521,12,0.59,2.6,2.5,118,142
147,53711,7,0.53,1.7,3.7,100,124
182,73773,30,0.79,2.3,2.3,77,131
155,54677,5,0.73,4.5,2.9,93,142
181,32828,25,0.59,3.6,3.9,119,173
184,34479,1,0.8,2.8,4.0,50,109
160,59662,15,0.63,4.3,2.1,75,129
171,29549,34,0.53,4.5,3.4,95,176
155,20224,21,0.5,4.1,2.6,91,144
132,25675,50,0.81,4.6,4.3,111,210
134,59084,1,0.81,1.4,3.1,91,112
178,37338,33,0.8,3.4,3.8,56,150
158,68506,12,0.93,2.3,3.3,116,146
125,83189,9,0.72,4.7,2.0,60,124
160,25983,43,0.53,2.1,5.0,93,168
143,87123,40,0.76,4.6,3.9,88,188
145,36226,0,0.63,1.9,4.5,105,133
156,87012,27,0.64,3.6,4.1,97,167
147,53843,6,0.94,2.2,2.5,119,140
152,72763,49,0.55,4.7,2.9,111,199
160,60084,12,0.84,3.4,2.9,114,157
108,76883,24,0.81,4.1,5.0,106,187
104,91470,39,0.55,4.5,3.9,88,180
150,81939,4,0.61,3.0,2.8,41,90
142,58924,50,0.8,4.1,4.6,85,196
191,60728,23,0.91,4.9,2.4,49,141
163,48290,48,0.86,1.9,3.7,100,176
129,73190,33,0.92,4.8,2.3,49,147
157,36843,4,0.61,2.4,3.4,84,115
160,24456,27,0.78,1.1,2.6,98,134
155,97446,22,0.81,1.8,4.9,105,155
196,78455,16,0.87,2.7,4.5,100,155
173,43693,45,0.6,1.3,3.8,64,141
167,22303,26,0.51,3.2,4.9,109,172
114,35288,9,0.87,2.6,2.5,107,136
184,58457,38,0.52,5.0,2.8,37,141
118,47664,17,0.55,2.1,3.8,65,117
140,77712,15,0.56,4.6,4.3,41,132
107,84384,18,0.63,3.0,3.1,105,151
130,81682,29,0.86,1.6,4.0,36,117
197,81086,28,0.51,3.6,3.7,55,137
121,36876,34,0.72,1.7,4.9,63,141
191,40893,0,0.57,2.7,2.1,50,83
132,29564,48,0.76,3.9,2.6,76,170
148,59665,5,0.9,2.5,3.3,92,132
117,32154,20,0.93,4.6,4.8,112,189
163,95999,49,0.59,4.5,3.9,71,177
184,20372,42,0.67,4.0,2.9,69,159
105,48481,14,0.55,2.8,3.0,37,96
162,71533,12,0.63,2.9,3.2,106,145
150,89883,4,0.74,1.4,3.2,112,128
127,20664,28,0.85,1.5,3.9,30,110
150,24513,6,0.75,2.3,4.8,119,152
187,76020,29,0.93,3.9,2.4,33,124
145,26591,7,0.62,1.7,4.6,118,147
185,90860,33,0.63,3.5,3.0,73,146
145,35355,21,0.64,2.3,2.6,89,133
101,60672,4,0.94,1.5,3.2,67,102
119,20510,45,0.85,4.0,3.6,58,167
117,94792,45,0.66,3.9,3.2,80,170
196,37931,41,0.95,3.1,4.8,59,161
166,34733,2,0.91,1.7,3.1,84,113
146,57217,36,0.65,1.6,3.8,31,115
172,45223,47,0.63,2.7,4.1,83,166
157,24439,35,0.84,3.2,4.0,41,143
119,87539,39,0.82,3.7,4.4,120,200
182,43676,9,0.8,2.1,2.5,107,128
130,62969,26,0.57,1.2,2.3,71,112
141,65684,13,0.92,3.5,2.3,36,107
176,73573,48,0.89,2.6,3.1,107,177
112,77301,19,0.85,3.5,2.2,117,160
168,89373,39,0.71,2.9,2.4,114,168
138,42154,9,0.82,3.7,4.0,64,129
159,63188,47,0.75,2.1,4.2,83,166
194,42439,22,0.75,2.9,4.3,96,155
196,43496,38,0.91,1.7,2.0,98,145
171,49482,50,0.94,1.9,2.7,97,164
181,43867,37,0.91,2.4,2.8,89,158
100,75481,1,0.77,1.3,4.5,101,126
123,98998,34,0.59,2.3,4.5,88,154
161,43889,3,0.53,4.1,2.5,59,108
116,59779,36,0.71,1.5,2.1,99,140
131,84090,28,0.64,4.9,4.8,100,191
102,46148,42,0.78,3.4,2.3,66,148
130,60912,32,0.78,3.4,3.5,95,163
191,27191,11,0.79,1.4,2.2,110,124
149,74910,13,0.74,1.1,2.1,75,103
106,94876,3,0.54,2.1,2.4,107,120
103,31334,33,0.8,4.5,4.3,115,195
124,59341,17,0.65,4.6,3.8,106,171
149,42119,27,0.72,4.2,3.5,38,131
165,95133,44,0.71,2.4,4.9,87,176
139,40186,10,0.75,2.6,2.5,96,128
148,93152,48,0.6,4.2,2.3,74,167
180,42343,38,0.66,1.2,2.8,34,108
172,25668,24,0.62,1.1,3.7,38,101
172,97376,29,0.52,3.2,4.9,116,178
156,29522,13,0.55,3.1,2.6,56,107
133,22360,16,0.78,2.5,4.3,105,151
101,90195,45,0.95,2.5,2.8,115,181
